Process;Rev_num;Sw_rev;Sw;Pc;krw;kro;
0;2;0,600923635528911;0,272248493828179;4047,88609285714;0,0119161187600176;0,509033743469607;0,727751505999999
0;2;0,600923635528911;0,262082706347833;3655,38721071429;0,010368704836248;0,587993862791529;0,737917294
0;2;0,600923635528911;0,252201862764671;4190,31874285714;0,0100832652998209;0,595113359122946;0,747798137
0;2;0,600923635528911;0,242127148349516;3866,64864107143;0,00931245719678235;0,600358483606785;0,757872852
0;2;0,600923635528911;0,232190005577424;4649,32608214286;0,00870373736568826;0,60146022847842;0,767809994
0;2;0,600923635528911;0,222028908310322;3242,52389464286;0,00558568021142669;0,635347052931373;0,777971092
0;2;0,600923635528911;0,21201544937728;3263,68498392857;0,00444885843210422;0,643213879270743;0,787984551
0;2;0,600923635528911;0,20213407862324;3937,23355714286;0,0044624366158575;0,644873074111512;0,797865921
0;2;0,600923635528911;0,192229941958819;4605,07093928571;0,00445770240006793;0,648409841115582;0,807770058
0;2;0,600923635528911;0,182147622092096;4111,29019821429;0,00437425424803717;0,682588859218513;0,817852378
0;2;0,600923635528911;0,17219605224402;4531,57119642857;0,00442249410253377;0,714031462641581;0,827803948
0;2;0,600923635528911;0,162185944809533;4493,92675714286;0,00442964174234515;0,756094530893621;0,837814055
0;2;0,600923635528911;0,152212507070867;4892,33856428571;0,00446182871669028;0,781614797294977;0,847787493
0;2;0,600923635528911;0,142060618941294;4405,67535;0,00390300968787031;0,800678611670876;0,857939381
0;2;0,600923635528911;0,132109297434493;4964,56617857143;0,00394440762115788;0,823972744889084;0,867890703
0;2;0,600923635528911;0,12201342467525;4311,11329821429;0;0,849983093809536;0,877986575
0;2;0,600923635528911;0,112081364029978;5203,95251785714;0;0,860083241980938;0,887918636
0;2;0,600923635528911;0,102019848842759;5090,48547321429;0;0,882997406055657;0,897980151
0;2;0,600923635528911;0,0919906551617027;5251,900125;0;0,891845523172417;0,908009345
0;2;0,600923635528911;0,0819183127383304;5498,01321428571;0;0,917653544594912;0,918081687
0;2;0,600923635528911;0,0718616097176606;5530,90741071429;0;0,938487889418317;0,92813839
0;2;0,750881253682593;0,750881253682593;2332,19552678571;0,265772808300365;0;0,249118745999999
0;2;0,750881253682593;0,740884257998702;2318,8488375;0,264075257916902;0;0,259115742
0;2;0,750881253682593;0,730910614563467;2393,48214107143;0,258914306561138;0;0,269089385
0;2;0,750881253682593;0,72100516590088;2522,64419464286;0,245893460203069;0;0,278994834
0;2;0,750881253682593;0,710663461323938;1718,91430178571;0,242433500776318;0;0,289336539
0;2;0,750881253682593;0,700812907624611;2087,03389285714;0,235928063013734;0;0,299187092
0;2;0,750881253682593;0,690961594727831;2489,25162857143;0,22860213827728;0;0,309038405
0;2;0,750881253682593;0,68104841000945;2687,20233214286;0,222325675867682;0;0,318951589999999
0;2;0,750881253682593;0,671098783813338;2776,41990535714;0,202697576677514;0;0,328901216
0;2;0,750881253682593;0,661265453367172;3182,40011785714;0,191346121140956;0;0,338734547
0;2;0,750881253682593;0,651240594582609;3105,61638214286;0,189614782499548;0;0,348759405
0;2;0,750881253682593;0,641336708647626;3373,5705;0,184966042479125;0,0978601836739994;0,358663291
0;2;0,750881253682593;0,631063608920789;2632,97421428571;0,181394136330073;0,133106417010949;0,368936391
0;2;0,750881253682593;0,621053823253535;2540,98343035714;0,151487962671775;0,128990891402915;0,378946177
0;2;0,750881253682593;0,611213571364899;2993,82013392857;0,14603055111447;0,133400876613114;0,388786429
0;2;0,750881253682593;0,60120606883159;2914,59124821429;0,133369645391348;0,133543940375063;0,398793931
0;2;0,750881253682593;0,591354428981163;3346,48145892857;0,130000071564849;0,146019620186852;0,408645571
0;2;0,750881253682593;0,581308523248239;3196,62724285714;0,105544892750425;0,146423927811813;0,418691477
0;2;0,750881253682593;0,571468171611032;3573,76444821429;0,100349160878022;0,14831206744979;0,428531828
0;2;0,750881253682593;0,561516012909549;3750,42121607143;0,0990143751266959;0,162451306754041;0,438483987
0;2;0,750881253682593;0,551338107676742;3114,16779642857;0,0538585330186946;0,163475118309159;0,448661891999999
0;2;0,750881253682593;0,54136119082592;3055,66817678571;0,0474269887771039;0,168649658945248;0,458638809
0;2;0,750881253682593;0,531360254519339;2933,88680357143;0,0467660785510257;0,172263169198682;0,468639745
0;2;0,750881253682593;0,521505809517448;3450,44628214286;0,0459251368959173;0,174442535959125;0,47849419
0;2;0,750881253682593;0,511342606115605;2994,22647857143;0,0458881000762849;0,285905849767048;0,488657393999999
0;2;0,750881253682593;0,501391340163827;3188,43103928571;0,0416906608595678;0,317870876588187;0,49860866
0;2;0,750881253682593;0,491272886741472;2633,77082678571;0,0468514256642645;0,317592851170121;0,508727113
