1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.8888888888888888,0.8888888888888888
0.89272030651341,0.89272030651341
0.8965517241379309,0.8965517241379309
0.900383141762452,0.900383141762452
0.9042145593869731,0.9042145593869731
0.9080459770114943,0.9080459770114943
0.9118773946360152,0.9118773946360152
0.9157088122605364,0.9157088122605364
0.9195402298850575,0.9195402298850575
0.9233716475095786,0.9233716475095786
0.9272030651340996,0.9272030651340996
0.9310344827586207,0.9310344827586207
0.9348659003831418,0.9348659003831418
0.9386973180076628,0.9386973180076628
0.9425287356321839,0.9425287356321839
0.946360153256705,0.946360153256705
0.9501915708812261,0.9501915708812261
0.9540229885057471,0.9540229885057471
0.9578544061302682,0.9578544061302682
0.9616858237547893,0.9616858237547893
0.9655172413793103,0.9655172413793103
0.9693486590038314,0.9693486590038314
0.9731800766283525,0.9731800766283525
0.9770114942528736,0.9770114942528736
0.9808429118773946,0.9808429118773946
0.9846743295019157,0.9846743295019157
0.9885057471264368,0.9885057471264368
0.9923371647509578,0.9923371647509578
0.9961685823754789,0.9961685823754789
1.0,1.0
0.7777777777777778,0.7777777777777778
0.7854406130268199,0.7854406130268199
0.7931034482758621,0.7931034482758621
0.8007662835249042,0.8007662835249042
0.8084291187739464,0.8084291187739464
0.8160919540229885,0.8160919540229885
0.8237547892720307,0.8237547892720307
0.8314176245210728,0.8314176245210728
0.8390804597701149,0.8390804597701149
0.8467432950191571,0.8467432950191571
0.8544061302681992,0.8544061302681992
0.8620689655172413,0.8620689655172413
0.8697318007662835,0.8697318007662835
0.8773946360153256,0.8773946360153256
0.8850574712643678,0.8850574712643678
0.89272030651341,0.89272030651341
0.9003831417624522,0.9003831417624522
0.9080459770114943,0.9080459770114943
0.9157088122605364,0.9157088122605364
0.9233716475095786,0.9233716475095786
0.9310344827586207,0.9310344827586207
0.9386973180076629,0.9386973180076629
0.946360153256705,0.946360153256705
0.9540229885057472,0.9540229885057472
0.9616858237547893,0.9616858237547893
0.9693486590038314,0.9693486590038314
0.9770114942528736,0.9770114942528736
0.9846743295019157,0.9846743295019157
0.9923371647509578,0.9923371647509578
1.0,1.0
0.6666666666666667,0.6666666666666667
0.67816091954023,0.67816091954023
0.6896551724137931,0.6896551724137931
0.7011494252873564,0.7011494252873564
0.7126436781609196,0.7126436781609196
0.7241379310344829,0.7241379310344829
0.7356321839080461,0.7356321839080461
0.7471264367816093,0.7471264367816093
0.7586206896551725,0.7586206896551725
0.7701149425287357,0.7701149425287357
0.7816091954022989,0.7816091954022989
0.7931034482758621,0.7931034482758621
0.8045977011494253,0.8045977011494253
0.8160919540229885,0.8160919540229885
0.8275862068965518,0.8275862068965518
0.839080459770115,0.839080459770115
0.8505747126436782,0.8505747126436782
0.8620689655172414,0.8620689655172414
0.8735632183908046,0.8735632183908046
0.8850574712643678,0.8850574712643678
0.896551724137931,0.896551724137931
0.9080459770114943,0.9080459770114943
0.9195402298850575,0.9195402298850575
0.9310344827586208,0.9310344827586208
0.9425287356321839,0.9425287356321839
